geo_type,region,transportation_type,alternative_name,sub-region,country,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17,2020-12-18,2020-12-19,2020-12-20,2020-12-21,2020-12-22,2020-12-23,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06,2021-07-07,2021-07-08,2021-07-09,2021-07-10,2021-07-11,2021-07-12,2021-07-13,2021-07-14,2021-07-15,2021-07-16,2021-07-17,2021-07-18,2021-07-19,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27,2021-07-28,2021-07-29,2021-07-30,2021-07-31,2021-08-01,2021-08-02,2021-08-03,2021-08-04,2021-08-05,2021-08-06,2021-08-07,2021-08-08,2021-08-09,2021-08-10,2021-08-11,2021-08-12,2021-08-13,2021-08-14,2021-08-15,2021-08-16,2021-08-17,2021-08-18,2021-08-19,2021-08-20,2021-08-21,2021-08-22,2021-08-23,2021-08-24,2021-08-25,2021-08-26,2021-08-27,2021-08-28,2021-08-29,2021-08-30,2021-08-31,2021-09-01,2021-09-02,2021-09-03,2021-09-04,2021-09-05,2021-09-06,2021-09-07,2021-09-08,2021-09-09,2021-09-10,2021-09-11,2021-09-12,2021-09-13,2021-09-14,2021-09-15,2021-09-16,2021-09-17,2021-09-18,2021-09-19,2021-09-20
city,Columbia,driving,NA,South Carolina,United States,100,102.64,107.02,115.48,128.55,112.31,82.73,98.52,99.13,100.77,109.54,121.21,116.96,78.88,95.2,100,102.72,115.28,124.96,122.47,84.64,99.47,104.53,105.19,96.14,129.12,121.18,87.51,104.99,111.1,111.49,124.28,153.77,128.86,88.41,106.18,107.79,117.05,111.62,137.49,132.27,89.78,99.81,110.45,113.43,122.37,154.26,157.21,100.58,107.41,110.04,112.77,116.79,152.7,142,88.84,102.63,105.91,108.84,112.6,124.62,110.48,76.06,88.85,80.76,76.34,77.99,83.37,69.52,47.38,58.99,57.74,64.14,64.87,74.19,63.86,45.06,58.76,56.5,59.32,61.25,69.61,57.96,44.43,61.42,58.45,56.68,62.74,67.63,58.01,35.61,62.41,67.7,70.87,72.53,81.91,71.79,49.92,70.27,74.58,75.63,71.84,87.37,78.68,60.87,77.8,81.56,80.77,86.15,97.74,88.23,68.49,87.23,89.67,92.8,97.08,107.29,103.18,72.95,NA,NA,103.04,109.23,124.72,114.21,89.28,104.67,106.83,105.09,118.1,134.93,124.83,89.15,92.97,111.88,107.89,122.95,128.19,129.88,94.2,116.94,114.65,119.59,125.76,145.47,136.5,100.39,121.03,125.58,121.44,126.16,148.63,140.16,104.84,119.95,119.5,124.22,127.87,150.48,149.98,99.3,123.87,125.79,126.24,133.43,151.78,148.69,110.92,127.02,130.05,134.61,144.56,141.1,110.95,102.05,125.28,121.7,125.25,134.38,150.4,146.39,106.28,125.18,127.92,131.88,136.61,156.99,155.2,111.03,124.37,130.52,130.66,136.73,152.3,148.41,109.85,129.6,131.91,135.21,137.38,153.85,149.84,108.37,125.8,133.93,132.15,141.23,158.62,155.07,122.01,139.17,141.81,142.44,145.86,171.72,167.28,141.25,161.44,158.24,155.2,169.23,178.11,166.71,125.99,142.19,144.22,141.82,147.85,168.99,154.38,116.94,133.15,138.07,139.74,152.86,180.88,153.72,118.85,122.1,136.09,133.83,144.81,166.83,162.54,117.23,134.94,136.55,134.46,127.73,162.83,158.04,115.11,126.53,129.48,128.92,137.58,163.25,164.36,115.59,117.73,118.68,131.13,139.38,164.56,173.78,115.92,121.5,125.47,129.2,135.82,156.77,139.79,105.68,122.43,120.72,128.85,138.32,168.72,161.12,118.19,120.08,123.43,127.53,135.38,160.13,151.95,104.59,122.17,123.87,125.83,134.08,168.05,156.56,101.05,118.55,122.33,120.25,121.01,143.49,139.55,102.09,111.02,115.38,112.75,112.21,144.71,136.87,95.68,110.41,112.55,113.66,120.73,145.01,134.09,94.61,114.78,127.51,136.1,63.83,109.29,115.05,90.78,105.99,107.29,108.05,112.93,131.71,127.28,87.18,103.73,106.14,109.25,115.2,131.84,126.57,89.07,104.43,110.42,105.7,117.28,136.25,125.39,90.49,117.23,120.63,134.29,94.15,49.37,98.86,88.17,107.63,110.5,115.13,123.24,79.33,109.05,89.13,104.97,107.42,105.58,108.39,117.82,122.57,94.68,108.68,111.8,112.55,115.99,134.11,127.6,93.22,110.08,108.81,107.13,112.63,130.17,126.21,89.9,106.67,106.74,107.46,116,135.89,128.53,87.23,105.08,109.35,112.69,116,133.18,128.59,92.14,107.57,110.81,112.16,121.43,141.04,129.45,101.25,102.34,111.02,114.33,108.55,136.11,137.59,99.03,109.06,115.77,121.75,130.15,145.1,146.54,108.57,115.93,117.81,125.4,134.08,155.25,145.94,108.5,119.99,123.86,128.03,135.8,NA,158.05,117.78,129.51,123.99,136.96,121.72,168.83,166.86,121.21,131.01,131.93,134.27,144.26,163.47,168.35,120.33,132.24,135.83,136.79,158.21,182.26,157.22,102.15,146.35,144.58,147.63,152.14,175.62,159.67,126.87,133.66,138.45,141.03,147.52,175.07,163.81,121.47,131.9,137.23,139.81,147.16,169.14,140.91,123.02,131.95,133.86,138.11,146.92,175.32,168.78,121.26,130.22,140.43,148.79,159.24,186.86,171.8,120.01,132.38,134.07,120.87,142.21,160.97,155.85,115.94,139.34,136.34,138.86,147.82,170.23,161.13,121.2,133.6,138.43,141.41,157.41,185.45,155.27,113.66,110.35,142.94,139.13,146.99,175.92,171.12,116.53,137.8,140.83,149.33,159,179.97,171.38,123.63,147.67,147.54,155.8,161.08,186.57,170.2,111.46,145.91,139.45,150.6,159.42,181.02,174.59,123.68,141.45,144.94,150.56,160.41,171.84,157.79,99.93,122.35,147.81,143.38,143.37,171.71,166.47,118.21,143.29,143.73,151.11,158.35,180.57,168.81,120.99,142.14,141.41,146.57,155.61,176.32,171.64,121.07,140.74,141.8,146.33,154.62,175.4,163.82,121,144.69,141.12,150.39,149.31,164.93,160.31,120.73,145.07,152.22,162.37,169.8,184.98,186.14,151.4,172.22,166.78,179.03,188.58,200.86,164.96,118.65,166.52,159.38,158.52,162.81,182.26,172.21,122.52,147.84,153.01,149.63,165.44,206.41,188.41,128.84,121.82,145.82,146.13,155.7,184.98,158.92,120.07,139.12,145.34,154.56,157.38,185.05,169.03,120.05,137.85
city,Columbia,walking,NA,South Carolina,United States,100,91.71,76.74,74.94,75.16,71.45,44.19,51.92,54.62,58.19,63.04,64.51,77.3,41.18,53.24,58.56,59.15,81.14,63.73,78.83,44.42,50.9,56.64,58.57,49.45,77.96,81.92,42.69,57.19,59.66,55.9,62.25,89.3,85.71,41.28,54.51,55.24,55.27,53.68,71.64,84.58,40.69,48.12,55.36,55.93,62.37,86.27,131.71,46.79,49.57,50.67,55.57,54.03,70.55,75.92,36.94,43.7,43.88,45.4,46.43,50.86,52.94,30.45,36.11,32.85,31.33,33.56,34.25,32.3,21.18,22.45,21.72,30.36,27.55,29.78,28.18,20.57,25.32,23.24,25.31,28.94,30.83,25.87,23.14,28.57,27.29,28.89,29.52,30.26,28.31,14.78,27.54,31.89,32.23,33.79,38.48,32.15,21.59,30.64,34.16,32.62,28.99,36.67,34.65,27.76,32.71,34.73,34.45,33.63,43.23,38.61,29.7,38.97,38.4,40.61,40.59,45.76,45.87,30.65,NA,NA,47.54,48.99,58.42,57.46,41.82,51.8,49.45,48.09,56.14,62.3,61.1,42.09,43.56,53.81,50.1,55.39,58.93,71.41,43.66,51.92,53.3,53.62,55.57,67.47,60.66,43.53,54.25,60.02,54.86,60.65,67.31,64.03,48.26,55.69,51.54,53.7,55.76,67.19,69.53,42.29,55.2,60.95,56.9,62.65,68.22,69.21,47.11,59.23,61.87,61.86,62.98,68,53.19,45.92,55.27,57.79,58.08,63.56,70.43,67.82,47.51,59.67,59.7,64.34,63.58,73.68,74.35,46.88,58.87,60.1,60.4,64.87,72.21,71.33,51.07,62.83,66.42,65.24,65,74.51,73.8,50.18,60.25,71.17,64.92,72.25,80.79,86.27,70.14,90.22,91.81,96.04,86.49,103.41,110.99,111.41,149.58,151.13,163.02,191.48,163.29,120.02,88.05,152.62,130.35,113.13,106.97,108.02,98.12,64.91,89.01,89.45,87.79,91.68,100.8,89.26,68.93,72.78,84.32,83.18,91.93,102.12,100.75,66.09,78.85,86.76,79.4,76.41,99.44,100.37,63.21,81.63,79.78,78.64,83.5,105.14,144.6,61.79,70.12,70.09,80.92,84.12,102.21,115.73,63.14,70.91,75.68,76.5,79.31,93.5,95.21,59.66,70.59,69.57,75,82.09,112.1,143.25,65.33,70.99,71.01,75.72,74.61,91.38,96.37,57.36,66.43,69.35,69.04,78.84,105.29,121.96,54.61,65.04,69.25,62.67,67.91,87.87,109.84,56.8,62,63.62,66.34,62.13,81.61,87.77,53.74,62.66,65.94,64.66,68.71,85.31,89.4,51.41,61.28,62.24,65.31,29.89,67.68,80.91,47.46,56.58,56.46,63.13,64.92,73.74,81.07,47.09,55.36,62.55,62.88,67.31,74.02,74.84,49.25,56.7,59.6,60.4,61.85,78,71.52,44.97,62.98,61.59,65,54.56,19.23,50.31,40.87,50.55,54.48,58.03,72.72,39.62,57.75,44.97,54.84,57.27,58.19,57.25,64.64,77.27,56.82,83.13,77.33,72.53,74.75,82.61,83.96,51.61,61.99,69.37,64.37,67.35,81.19,86.7,50.33,62.12,61.92,64.86,69.39,79.41,83.57,47.45,56.91,60.14,62,63.01,78.48,81.54,54.67,57.96,61.69,62.59,66.78,80.53,82.89,56.46,52.65,61.18,59.85,56.97,79.38,92.05,52.91,57.63,61.62,72.94,71.88,79.98,96.06,60.18,64.55,63.36,68.89,75.28,93.5,93.29,56.67,63.06,65.97,67.76,72.45,NA,99.21,59.68,68.47,66.45,77.07,69.72,98.79,115.82,64.97,72.73,71.23,71.18,79.03,97.75,118.13,62.61,77.14,73.14,75.69,85.02,100.7,96.3,55.81,80,84.63,83.6,85.65,99.17,105.93,68.47,74.21,77.55,80.68,81.28,109.79,112.73,69.94,71.23,71.7,76.18,77.7,98.76,95.45,69.89,75.78,70.61,73.14,76.42,96.88,111.05,63.75,65.08,71.23,80.02,84.76,106.41,110.26,58.28,68.04,69.08,60.41,74.07,88.03,98.23,58.99,69.73,68.16,70.63,75.45,91.65,96.55,57.55,68.8,67.35,74.47,77.53,92.68,91.66,60.48,55.74,70.45,71.96,81.58,98.67,102.3,57.79,74.15,80.98,83.55,87.25,96.37,99.13,65.61,79.27,88.48,90.03,88.93,103.71,91.74,53.95,80.27,78.65,87.65,86.17,98.08,98.74,62.99,78.04,90.21,86.94,84.31,86.63,83.86,48.41,63.68,81.76,86.05,82.48,96.64,92.24,61.86,83.7,87.43,91.23,90.51,93.24,97.07,59.91,81.7,81.01,88.21,86.13,98.55,100.44,64.87,79.3,82.04,83.58,83.12,96.54,94.24,60.24,78.89,77.59,86.63,88.02,95.81,100.22,66.18,87.09,98.21,115.37,110.1,140.47,160.33,138.52,199.09,230.26,293.66,446.75,310.85,147.58,96.25,333.47,248.37,219.59,197.78,192.81,170.43,92.77,166.15,164.43,151.02,158.44,179.65,273.91,92.04,82.33,128.13,129.47,126.84,148.73,128.38,78.2,118.77,118.24,119.56,116.74,129.8,133.39,75.73,104.15
city,Greenville,driving,NA,South Carolina,United States,100,103.01,105.67,112.91,128.53,115.23,85.25,107.11,105.05,110.47,111.52,117.82,126.88,80.84,99.38,106.97,105.6,111.9,120.88,127.72,81.78,103.55,106.01,106.61,100.47,127.37,101.12,83.9,109.1,110.18,113.46,122.8,153.77,139.69,92.54,113.13,110.75,112.31,103.42,142.6,143.49,94.1,103.84,114.57,119.64,133.26,149.06,153.92,95,110.81,113.02,117.56,120.65,147.62,144.97,105.5,115.82,119.08,120.36,120.41,132.26,123.49,77.03,89.22,84.84,78.38,78.17,86.74,72.19,47.16,60.36,61.31,68.1,68.81,78.15,66.23,48.52,66.14,64.6,67.58,66.85,73.57,61.62,45.98,64.83,63.21,62.1,66.68,71.3,59.79,32.94,67.42,72.95,77.98,78.03,84.81,75.69,50.83,75,80.61,81.81,72.86,94.08,78.9,64.67,85.49,88.13,85.15,94.14,104.77,92.95,72,95.09,97.59,104,106.21,110.65,109.94,74.28,NA,NA,110.09,116.15,132.93,122.17,90.67,108.19,115.93,114.68,126.81,140.94,129.4,92.56,95.04,125.52,125.53,131.94,147.84,141.59,102.66,132.31,132.81,137.04,139.56,153.62,141.38,104.35,135.8,139.97,132,143.7,158.17,146.52,105.32,134.32,134.41,138.57,143.08,165.67,148.57,102.26,135.38,137.01,140.39,148.48,161.12,145,108.57,136.77,145.94,146.78,154.36,143.2,104.58,98.8,130.73,134.7,144.66,149.13,164.02,150.97,109.75,136.92,145.41,145.33,149.68,166.04,148.76,110.5,139.86,141.44,146.22,152.03,163.63,153.67,116.87,143.62,147.43,146.75,150.36,161.79,152.72,114.44,146.28,158.99,159.19,159.61,172.96,160.54,118.05,143.98,148.14,154.97,159.11,174.34,171.2,128.67,143.3,146.55,149.22,153.15,163.69,162.98,116.07,134.87,139.27,144.85,148.96,167.69,159.51,112.3,134.71,143.55,145.38,151.71,172.67,159.4,122.71,113.67,141.49,142.16,147.34,170.88,156.1,112.75,139.97,143.16,142.74,130.59,169.1,162.75,114.67,131.96,142.31,140.51,140.62,156.61,156.78,109.15,122.1,126.09,137.12,149.51,168.77,160.07,112.48,133.59,142.13,136.52,145.88,166.24,145.75,104.26,130.3,133.96,135.58,145.09,167.69,165.87,114.68,131.56,142.3,137.32,145.71,174.68,164.65,118.46,129.46,138.21,129.06,136.82,188.06,159.59,107.92,131.39,136.3,121.51,130.51,156.84,148.55,102.87,121.53,123.39,119.35,124.19,161.54,154,103.51,119.38,124.03,126.62,129.38,152.78,149.48,102.21,128.87,139.2,141.47,63.12,123.11,118.44,89.86,118.1,130.18,126.19,132.21,152.23,149.39,100.21,118.21,122.91,122.89,132.67,156.93,148.8,102.38,118.91,130.06,123.51,143.31,154.57,136.79,98.69,135.62,138.36,146.73,93.26,47.62,104.03,89.34,120.92,127.8,128.55,129.42,77.75,117.57,91.57,118.55,126.42,116.02,118.27,118.81,130.2,91.29,114.92,116.5,117.18,122.48,139.46,134.39,97.87,121.75,115.97,117.06,119.82,140.49,141.58,93.29,109.63,115.19,114.65,124.35,143.8,139.85,90.37,115.34,117.94,121.87,123.03,146.38,137.98,90.64,117.32,122.04,124.37,126.29,152.05,150.33,109.71,109.19,120.67,124.2,116.54,149.63,154.27,102.39,113.43,126.65,133.87,137.81,149.24,158.21,108.96,120.47,126.04,134.1,141.74,162.74,162.29,115.31,132.15,134.54,138.06,143.26,NA,168.02,116.58,133.64,131.84,142.5,135.02,181.62,180.29,120.13,138.94,141.1,139.94,136.89,179.75,169.89,115.77,141.44,147.51,144.54,162.42,180.8,158.1,98.76,146.48,150.52,151.5,150.63,179.26,164.95,123.89,145.91,146.88,149.96,160.11,176.97,182.36,131.23,141.84,146.65,148.59,153.53,173.17,149.95,128.65,143.24,148.67,153.35,165.02,188.82,184.99,126.14,137.92,146.25,169.3,178.23,215.95,198.14,122.44,149.95,151.55,139.45,155.81,184.23,178.2,125.91,148.8,153.94,157.16,164.51,187.96,172.35,127.16,150.58,157.06,163.78,179.5,189.47,169.1,125.53,114.96,163.37,170.62,175.39,196.37,173.52,127.22,156.73,163.74,167.12,181.99,191.84,172.05,130.06,171.95,177.13,183.89,193.51,214.76,187.54,126.41,173.22,178.55,175.4,179.49,202.76,179.98,133.19,164.19,163.39,176.72,180.8,185.91,152.51,107.7,126.97,163.61,166.39,169.74,191.25,172.96,127.64,165.25,166.68,171.32,180.07,198.12,178.24,128.39,161.14,161.6,170.82,176.62,192.5,176.92,128.56,163.69,171.57,170.42,176.11,192.22,174.3,126.68,160.04,160.89,167.08,167.52,192.87,176.52,128.91,159.39,168.69,170.52,176.68,201.13,183.59,137.91,158.41,149.89,167.08,172.92,193.45,174.3,125.61,159.39,160.27,158.72,163.38,184.11,174.43,124.32,153.26,154.66,159.4,171.92,210.68,169.26,136.37,122.11,157.68,155.86,174.08,186.3,170.97,122.18,150.66,154.75,159.71,168.74,198.74,177.96,128.96,147.53
