"","geo_type","region","transportation_type","alternative_name","sub.region","country","X2020.01.13","X2020.01.14","X2020.01.15","X2020.01.16","X2020.01.17","X2020.01.18","X2020.01.19","X2020.01.20","X2020.01.21","X2020.01.22","X2020.01.23","X2020.01.24","X2020.01.25","X2020.01.26","X2020.01.27","X2020.01.28","X2020.01.29","X2020.01.30","X2020.01.31","X2020.02.01","X2020.02.02","X2020.02.03","X2020.02.04","X2020.02.05","X2020.02.06","X2020.02.07","X2020.02.08","X2020.02.09","X2020.02.10","X2020.02.11","X2020.02.12","X2020.02.13","X2020.02.14","X2020.02.15","X2020.02.16","X2020.02.17","X2020.02.18","X2020.02.19","X2020.02.20","X2020.02.21","X2020.02.22","X2020.02.23","X2020.02.24","X2020.02.25","X2020.02.26","X2020.02.27","X2020.02.28","X2020.02.29","X2020.03.01","X2020.03.02","X2020.03.03","X2020.03.04","X2020.03.05","X2020.03.06","X2020.03.07","X2020.03.08","X2020.03.09","X2020.03.10","X2020.03.11","X2020.03.12","X2020.03.13","X2020.03.14","X2020.03.15","X2020.03.16","X2020.03.17","X2020.03.18","X2020.03.19","X2020.03.20","X2020.03.21","X2020.03.22","X2020.03.23","X2020.03.24","X2020.03.25","X2020.03.26","X2020.03.27","X2020.03.28","X2020.03.29","X2020.03.30","X2020.03.31","X2020.04.01","X2020.04.02","X2020.04.03","X2020.04.04","X2020.04.05","X2020.04.06","X2020.04.07","X2020.04.08","X2020.04.09","X2020.04.10","X2020.04.11","X2020.04.12","X2020.04.13","X2020.04.14","X2020.04.15","X2020.04.16","X2020.04.17","X2020.04.18","X2020.04.19","X2020.04.20","X2020.04.21","X2020.04.22","X2020.04.23","X2020.04.24","X2020.04.25","X2020.04.26","X2020.04.27","X2020.04.28","X2020.04.29","X2020.04.30","X2020.05.01","X2020.05.02","X2020.05.03","X2020.05.04","X2020.05.05","X2020.05.06","X2020.05.07","X2020.05.08","X2020.05.09","X2020.05.10","X2020.05.11","X2020.05.12","X2020.05.13","X2020.05.14","X2020.05.15","X2020.05.16","X2020.05.17","X2020.05.18","X2020.05.19","X2020.05.20","X2020.05.21","X2020.05.22","X2020.05.23","X2020.05.24","X2020.05.25","X2020.05.26","X2020.05.27","X2020.05.28","X2020.05.29","X2020.05.30","X2020.05.31","X2020.06.01","X2020.06.02","X2020.06.03","X2020.06.04","X2020.06.05","X2020.06.06","X2020.06.07","X2020.06.08","X2020.06.09","X2020.06.10","X2020.06.11","X2020.06.12","X2020.06.13","X2020.06.14","X2020.06.15","X2020.06.16","X2020.06.17","X2020.06.18","X2020.06.19","X2020.06.20","X2020.06.21","X2020.06.22","X2020.06.23","X2020.06.24","X2020.06.25","X2020.06.26","X2020.06.27","X2020.06.28","X2020.06.29","X2020.06.30","X2020.07.01","X2020.07.02","X2020.07.03","X2020.07.04","X2020.07.05","X2020.07.06","X2020.07.07","X2020.07.08","X2020.07.09","X2020.07.10","X2020.07.11","X2020.07.12","X2020.07.13","X2020.07.14","X2020.07.15","X2020.07.16","X2020.07.17","X2020.07.18","X2020.07.19","X2020.07.20","X2020.07.21","X2020.07.22","X2020.07.23","X2020.07.24","X2020.07.25","X2020.07.26","X2020.07.27","X2020.07.28","X2020.07.29","X2020.07.30","X2020.07.31","X2020.08.01","X2020.08.02","X2020.08.03","X2020.08.04","X2020.08.05","X2020.08.06","X2020.08.07","X2020.08.08","X2020.08.09","X2020.08.10","X2020.08.11","X2020.08.12","X2020.08.13","X2020.08.14","X2020.08.15","X2020.08.16","X2020.08.17","X2020.08.18","X2020.08.19","X2020.08.20","X2020.08.21","X2020.08.22","X2020.08.23","X2020.08.24","X2020.08.25","X2020.08.26","X2020.08.27","X2020.08.28","X2020.08.29","X2020.08.30","X2020.08.31","X2020.09.01","X2020.09.02","X2020.09.03","X2020.09.04","X2020.09.05","X2020.09.06","X2020.09.07","X2020.09.08","X2020.09.09","X2020.09.10","X2020.09.11","X2020.09.12","X2020.09.13","X2020.09.14","X2020.09.15","X2020.09.16","X2020.09.17","X2020.09.18","X2020.09.19","X2020.09.20","X2020.09.21","X2020.09.22","X2020.09.23","X2020.09.24","X2020.09.25","X2020.09.26","X2020.09.27","X2020.09.28","X2020.09.29","X2020.09.30","X2020.10.01","X2020.10.02","X2020.10.03","X2020.10.04","X2020.10.05","X2020.10.06","X2020.10.07","X2020.10.08","X2020.10.09","X2020.10.10","X2020.10.11","X2020.10.12","X2020.10.13","X2020.10.14","X2020.10.15","X2020.10.16","X2020.10.17","X2020.10.18","X2020.10.19","X2020.10.20","X2020.10.21","X2020.10.22","X2020.10.23","X2020.10.24","X2020.10.25","X2020.10.26","X2020.10.27","X2020.10.28","X2020.10.29","X2020.10.30","X2020.10.31","X2020.11.01","X2020.11.02","X2020.11.03","X2020.11.04","X2020.11.05","X2020.11.06","X2020.11.07","X2020.11.08","X2020.11.09","X2020.11.10","X2020.11.11","X2020.11.12","X2020.11.13","X2020.11.14","X2020.11.15","X2020.11.16","X2020.11.17","X2020.11.18","X2020.11.19","X2020.11.20","X2020.11.21","X2020.11.22","X2020.11.23","X2020.11.24","X2020.11.25","X2020.11.26","X2020.11.27","X2020.11.28","X2020.11.29","X2020.11.30","X2020.12.01","X2020.12.02","X2020.12.03","X2020.12.04","X2020.12.05","X2020.12.06","X2020.12.07","X2020.12.08","X2020.12.09","X2020.12.10","X2020.12.11","X2020.12.12","X2020.12.13","X2020.12.14","X2020.12.15","X2020.12.16","X2020.12.17","X2020.12.18","X2020.12.19","X2020.12.20","X2020.12.21","X2020.12.22","X2020.12.23","X2020.12.24","X2020.12.25","X2020.12.26","X2020.12.27","X2020.12.28","X2020.12.29","X2020.12.30","X2020.12.31","X2021.01.01","X2021.01.02","X2021.01.03","X2021.01.04","X2021.01.05","X2021.01.06","X2021.01.07","X2021.01.08","X2021.01.09","X2021.01.10","X2021.01.11","X2021.01.12","X2021.01.13","X2021.01.14","X2021.01.15","X2021.01.16","X2021.01.17","X2021.01.18","X2021.01.19","X2021.01.20","X2021.01.21","X2021.01.22","X2021.01.23","X2021.01.24","X2021.01.25","X2021.01.26","X2021.01.27","X2021.01.28","X2021.01.29","X2021.01.30","X2021.01.31","X2021.02.01","X2021.02.02","X2021.02.03","X2021.02.04","X2021.02.05","X2021.02.06","X2021.02.07","X2021.02.08","X2021.02.09","X2021.02.10","X2021.02.11","X2021.02.12","X2021.02.13","X2021.02.14","X2021.02.15","X2021.02.16","X2021.02.17","X2021.02.18","X2021.02.19","X2021.02.20","X2021.02.21","X2021.02.22","X2021.02.23","X2021.02.24","X2021.02.25","X2021.02.26","X2021.02.27","X2021.02.28","X2021.03.01","X2021.03.02","X2021.03.03","X2021.03.04","X2021.03.05","X2021.03.06","X2021.03.07","X2021.03.08","X2021.03.09","X2021.03.10","X2021.03.11","X2021.03.12","X2021.03.13","X2021.03.14","X2021.03.15","X2021.03.16","X2021.03.17","X2021.03.18","X2021.03.19","X2021.03.20","X2021.03.21","X2021.03.22","X2021.03.23","X2021.03.24","X2021.03.25","X2021.03.26","X2021.03.27","X2021.03.28","X2021.03.29","X2021.03.30","X2021.03.31","X2021.04.01","X2021.04.02","X2021.04.03","X2021.04.04","X2021.04.05","X2021.04.06","X2021.04.07","X2021.04.08","X2021.04.09","X2021.04.10","X2021.04.11","X2021.04.12","X2021.04.13","X2021.04.14","X2021.04.15","X2021.04.16","X2021.04.17","X2021.04.18","X2021.04.19","X2021.04.20","X2021.04.21","X2021.04.22","X2021.04.23","X2021.04.24","X2021.04.25","X2021.04.26","X2021.04.27","X2021.04.28","X2021.04.29","X2021.04.30","X2021.05.01","X2021.05.02","X2021.05.03","X2021.05.04","X2021.05.05","X2021.05.06","X2021.05.07","X2021.05.08","X2021.05.09","X2021.05.10","X2021.05.11","X2021.05.12","X2021.05.13","X2021.05.14","X2021.05.15","X2021.05.16","X2021.05.17","X2021.05.18","X2021.05.19","X2021.05.20","X2021.05.21","X2021.05.22","X2021.05.23","X2021.05.24","X2021.05.25","X2021.05.26","X2021.05.27","X2021.05.28","X2021.05.29","X2021.05.30","X2021.05.31","X2021.06.01","X2021.06.02","X2021.06.03","X2021.06.04","X2021.06.05","X2021.06.06","X2021.06.07","X2021.06.08","X2021.06.09","X2021.06.10","X2021.06.11","X2021.06.12","X2021.06.13","X2021.06.14","X2021.06.15","X2021.06.16","X2021.06.17","X2021.06.18","X2021.06.19","X2021.06.20","X2021.06.21","X2021.06.22","X2021.06.23","X2021.06.24","X2021.06.25","X2021.06.26","X2021.06.27","X2021.06.28","X2021.06.29","X2021.06.30","X2021.07.01","X2021.07.02","X2021.07.03","X2021.07.04","X2021.07.05","X2021.07.06","X2021.07.07","X2021.07.08","X2021.07.09","X2021.07.10","X2021.07.11","X2021.07.12","X2021.07.13","X2021.07.14","X2021.07.15","X2021.07.16","X2021.07.17","X2021.07.18","X2021.07.19","X2021.07.20","X2021.07.21","X2021.07.22","X2021.07.23","X2021.07.24","X2021.07.25","X2021.07.26","X2021.07.27","X2021.07.28","X2021.07.29","X2021.07.30","X2021.07.31","X2021.08.01","X2021.08.02","X2021.08.03","X2021.08.04","X2021.08.05","X2021.08.06","X2021.08.07","X2021.08.08","X2021.08.09","X2021.08.10","X2021.08.11","X2021.08.12","X2021.08.13","X2021.08.14","X2021.08.15","X2021.08.16","X2021.08.17","X2021.08.18","X2021.08.19","X2021.08.20","X2021.08.21","X2021.08.22","X2021.08.23","X2021.08.24","X2021.08.25","X2021.08.26","X2021.08.27","X2021.08.28","X2021.08.29","X2021.08.30","X2021.08.31","X2021.09.01","X2021.09.02","X2021.09.03","X2021.09.04","X2021.09.05","X2021.09.06","X2021.09.07","X2021.09.08","X2021.09.09","X2021.09.10","X2021.09.11","X2021.09.12","X2021.09.13","X2021.09.14","X2021.09.15","X2021.09.16","X2021.09.17","X2021.09.18","X2021.09.19","X2021.09.20"
"296","city","Charlotte","driving","","North Carolina","United States",100,102.45,106.51,111.42,130.02,116.21,86.55,103.85,106.98,105.34,110.31,121.02,120.24,81.29,100.23,107.32,105.3,109.3,122.45,121.25,82.74,101.73,105.4,104.77,102.02,128.37,118.69,88.2,106.68,109.53,110.91,116.26,146.3,130.8,91.64,111.41,110.74,114.02,98.74,127.99,135.98,91.47,108.33,114.58,118.72,129.98,152.67,157,106.57,121.14,115.33,115.97,119.06,143.36,145.8,100.47,115.18,116.77,118.2,117.04,125.45,112.16,76.03,88.35,81.42,79.36,78.72,86.98,74.32,50.69,61.39,63.33,70.2,56.6,64.29,57.94,45.84,58.67,55.39,58.56,61.36,69.12,60.26,46.37,61.53,61.46,64.14,66.48,70.8,63.5,37.08,66.42,69.62,72.03,74.63,84.66,76.82,56.51,69.84,74.8,75.96,69.89,88.41,77.18,63.07,78.45,81.29,80.56,83.98,97.17,89.53,72.68,86.08,84.26,88.97,95.54,103.36,103.79,75.83,NA,NA,100.31,106.97,122.69,116.19,90.76,103.55,100.48,99.66,107.29,129.38,124.07,93.18,93.3,113.42,107.17,117.46,130.86,132.29,101.74,119.39,121.32,122.35,127.76,142.9,138.37,107.46,124.35,126.05,128.53,137.39,153.22,148.37,112.77,123.8,117.79,125.91,134.43,155.36,151.04,108.1,129.65,133.17,134.78,140.1,157.89,151.17,113.56,132.98,134.31,138.88,148.74,147.62,118.78,105.19,129.68,128.38,134.49,140.85,159.26,152.04,114.85,132,134.69,136.51,143.25,157.12,149.72,116.58,130.96,135.1,139.92,142.35,159.35,155.42,118.77,136.07,137.43,137.99,142.69,158.69,153.7,115.23,129.67,139.42,138.26,142.58,160.34,153.69,118.23,132.81,135.44,138.09,139.86,160.18,147.97,118.83,128.5,132.4,131.72,138.25,151.85,155.88,114.28,129.46,127.92,132.67,135.75,154.76,146.62,112.56,119.98,132.63,134.49,143.99,169.49,153.06,120.6,114.78,131.1,131.11,136.92,159.73,155,115.58,128.33,134.16,134.11,124.24,159.79,159.25,113.19,124.54,127.32,131.83,132.71,147.59,152.47,109.9,124.28,118.13,128.95,136.06,158.3,155.48,110.19,122.62,124.6,129.06,133.11,153.49,139.66,98.79,119.6,125.35,127.56,133.41,155.24,154.99,112.28,123.9,128.68,131.77,132.26,158.18,156.75,101.55,120.9,124.67,121.41,125.53,160.7,152.32,98.42,117.21,121.94,112,120.2,142.8,136.1,99.32,110.54,114.95,114.13,110.94,144.74,138.55,97.4,111.77,113.87,116.22,121.35,144.95,140.22,98.53,118.04,125.41,132.27,63.6,112.28,117.34,90.81,109.37,113.13,114.98,118.35,133.8,135.66,95.56,108.61,112.91,115.39,120.17,138.58,134.9,99.92,108.26,118.62,108.38,123.57,143.97,135.24,98.29,125.79,133.09,139.88,97.41,50.34,99.08,89.23,112.63,117.49,120.8,122.65,80.11,111.34,89.46,108.9,110.7,107.54,110.2,106.07,120.29,90.83,104.09,107.62,109.44,113.02,129.16,124.79,94.33,110.39,105.84,104.11,107.54,128.04,128.22,91.52,98.74,104.11,104.09,113.41,130.98,129.24,86.71,103.1,106.2,111.47,111.65,129.03,126.19,89.63,105.39,109.57,110.88,113.4,133.34,129.35,102.52,100.98,108.31,112.92,100,131.24,135.44,99.44,104,116.58,122.09,124.39,138.05,140.7,105.94,112.13,117.02,124.13,130.92,149.13,147.04,108.43,120.15,123.34,126.07,134.92,NA,150.89,111.88,121.61,117.24,132.8,121.81,156.59,160.72,117.96,128.14,129.77,133.81,135.53,164.66,159.39,113.04,131.52,137.8,134.82,151.85,159.34,149.69,99.32,136.75,137.36,141.01,141.92,163.3,156.71,125.43,134.89,136.79,140.1,145.48,168.03,168.97,123.59,132.17,137.92,138.73,143.37,166.13,148.06,127.63,132.73,139.31,141.21,146.59,171.88,171.34,123.49,126.17,137.62,150.52,153.62,185.47,172.48,118.94,139.69,149.63,133.45,150.63,173.33,172.42,127.28,140.19,143.21,149.22,155.87,178.73,171.7,127.82,144.09,148.93,153.07,162.71,183.93,166.06,133.87,121.44,152.85,151.79,155.25,178.91,176.62,128.15,143.14,151.39,153.35,162.71,179.94,171.51,133.42,151.44,156.07,158,165.97,189.32,179.04,115.32,152.75,147.96,159.12,170.36,188.98,178.66,133.62,151.85,157.81,163.42,168.37,176.62,162.6,124.74,128.34,154.34,155.9,150.9,180.96,175.65,132.29,153.81,159.18,160.95,167.54,190.59,184.04,132.11,146.99,155.88,161.8,164.65,186.79,179.35,131.58,151.78,157.25,159.8,163.47,182.65,175.71,129.95,152.69,146.85,154.35,158.39,182.42,173.33,131.5,149.52,154.82,155.42,166.6,181.88,167.96,127.1,149.41,146.87,157.11,164.38,186.98,183.36,130.23,152.97,154.69,156.36,160.96,187.33,174.42,123.6,147.46,150.46,147.93,167.99,199.34,191.57,136.62,120.48,150.96,149.78,156.42,182.25,183.26,131.41,146.24,151.13,156.14,154.88,182.98,184.11,137.04,144.72
"297","city","Charlotte","transit","","North Carolina","United States",100,98.24,100.72,98.92,106.88,95.27,88.55,98.16,103.16,99.22,98.6,99.8,105.85,81.21,100.31,100.68,96.13,97.78,100.67,103.34,81.42,99.45,100.63,103.19,92.18,103.11,100.34,87.85,104.39,101.59,110.67,107.82,119.78,108.57,86.31,105.67,108.75,100.36,85.96,112.22,115.84,86.5,95.27,105.39,105.22,111.52,121.47,124.15,94.18,102.65,99.81,99.64,99.35,116.45,117.44,85.36,102.71,103.43,100,98.86,98.11,91.83,68.92,74.13,72.46,63.36,63.55,66.25,55.73,44.74,51.83,51.59,53.82,45.96,49.97,46.19,41.72,51.16,43.99,44.8,50.12,49.66,50.03,42.56,50.75,49.76,47.39,49.78,47.29,44.97,34.56,49.08,48.34,44.01,49.86,52.25,50.27,42.47,51.11,48.74,49.01,44.66,52.15,46.21,49.25,54.93,54.06,53.07,51.08,56.31,50.85,52.17,58.36,56.47,56.09,57.83,57.51,55.22,50.24,NA,NA,61.06,60.32,61.01,62.41,56.52,60.39,56.45,52.1,53.21,63.11,66.74,57.32,60.85,64.42,56.95,66.54,66.43,69.95,62.71,67.7,75.73,70.73,72.66,76.01,74.18,65.29,75.1,71.43,69.01,68.53,76.31,76.96,64.98,67.25,61.98,67.75,67.01,74.86,74.64,61.71,71.59,75.96,73.07,75.29,78.55,72.88,59.9,71.81,71.31,70.17,77.95,71.18,65.94,62.22,72.42,67.76,69.52,72.83,79.69,81.19,62.59,70.9,69.86,69.37,72.1,77.3,75.75,61.13,72.56,71.91,68.92,72.08,73.07,77.66,60.1,71.35,67.63,68.96,69.28,71.28,72.99,64.91,68.55,69.01,70.1,66.19,70.73,72.27,58.89,68.92,66.42,71.09,68.26,75.61,70.67,59.11,67.82,70.29,70.78,68.46,70.84,73.23,62.06,66.93,67.22,68.99,67.87,76.19,72.18,62.78,63.86,62.66,68.17,69.54,77.03,75.09,63.69,65.63,69.85,65.56,72.24,77.51,69.73,59.85,65.55,68.28,68.6,67.92,80.2,82.51,65.9,75.31,72.97,76.81,71.4,75.49,78.02,64.56,77.13,68.77,76.72,72.35,82.24,78.55,67.73,72.35,74.25,69.98,74.49,77.95,71.57,56.76,68.92,73.02,71.45,72.51,76.91,75.31,66.16,68.86,70.26,72.51,72.24,74.73,80.44,59.93,69.93,68.45,63.69,64.56,73.05,73.38,58.19,68.17,65.46,60,63.29,66.48,67.71,60.07,66.01,65.19,61.79,58.87,69.74,72.13,57.29,61.4,57.73,57.94,58.89,65.84,65.48,57.37,63.29,61.06,63.14,41.21,59.16,59.44,54.68,61.66,62.87,59.93,60.34,61.77,65.46,54.45,58.04,57.1,57.34,59.59,62.44,67,56.3,59.39,61.18,55.68,61.89,66.08,60.15,52,62.3,61.13,60.38,46.45,33.23,49.37,51.55,60.96,60.02,57.46,55.75,43.53,55.96,53.63,61.25,66.28,61.86,57.85,53.43,56.4,51.04,61.5,58.82,58.67,59.76,60.68,59.16,54.8,59.97,58.52,55.24,58.7,62.32,59.59,50.53,53.81,56.28,51.93,54.47,57.99,57.95,46.86,57.42,58.55,58.57,58.07,62.13,54.66,48.65,60.51,58.67,57.59,55.78,58.57,55.7,51.88,53.69,59.57,58.89,55.97,63.12,63.11,55.26,57.32,65.12,64.74,61.42,58.99,60.38,56.62,62.49,58.33,61.57,62.61,64.62,67.12,58.74,66.31,63.46,63.55,64.04,NA,71.06,58.81,65.58,58.84,65.07,64.76,71.18,71.35,59.73,63.07,61.71,63.07,64.54,75.03,71.33,55.8,66.02,66.72,62.34,68.55,68.67,69.71,54.47,71.67,68.98,72.34,67.95,74.62,72.2,63.38,69.06,72.92,69.18,72.17,77.32,78.05,65.63,71.3,67.37,68.34,62.66,74.16,68.33,66.6,65.34,69.01,65,69.69,76.74,80.51,64.73,66.13,69.95,72.46,76.08,82.25,79.91,62.1,72.82,83.28,72.05,80.53,88.81,85.72,73.41,76.01,72.76,72.99,75.84,86.5,84.37,71.91,76.5,74.9,78.24,80.82,89.74,84.1,73.81,71.23,79.66,80.77,78.77,88.58,89.08,68.86,78.07,81.52,80.29,79.74,87.46,82.24,73.28,82.18,82.2,84.88,84.1,94.49,88.29,65.05,84.3,82.29,84.45,83.67,94.11,89.49,74.78,80.1,83.04,85.99,90.65,94.98,89.45,78.17,85.27,84.45,87.92,85.6,93.75,97,76.11,89.61,85.77,82.82,89.86,97.99,97.22,76.25,83.29,88.69,86.04,88.7,94.32,96.57,76.79,84.91,85.87,81.72,82.8,91.3,92.8,73,85.96,83.74,85.36,82.13,98.75,92.18,77.75,86.08,82.35,82.39,88.7,93.81,95.38,78.86,87.24,84.71,93.16,91.37,98.67,108.7,85.1,97.18,90.75,87.27,91.95,107,93.46,75.58,90.65,84.47,84.85,96.74,115.72,148,83.92,80.55,88.55,86.96,89.3,97,99.78,83.41,82.05,87,83.63,80.84,93.99,104.61,88.02,92.94
"298","city","Charlotte","walking","","North Carolina","United States",100,104.79,112.58,113.66,151.61,174.87,112,106.97,111.26,104.86,109.33,122.62,160.79,88.17,97.24,109.59,103.18,105.58,121.16,164.6,91.37,102.85,100.3,107.82,96.84,140.75,153.63,94.1,100.16,106.7,109.32,111.55,169.95,184.53,103.03,108,104.35,103.91,90.99,147.93,187.43,99.25,97.36,115.43,123.66,133.9,177.4,239.5,124.88,116.07,110.53,115.35,110.76,160.54,200.82,111.96,114.55,114.79,119.32,116.2,132.46,155.62,78.26,85.4,78.15,81.01,78.81,88.15,81.37,53.59,59.87,61.48,73.42,58.91,71.19,67.69,55.48,66.78,56.17,60.65,67.28,75.22,68.3,55.4,66.34,68.31,71.12,75.08,77.33,74.87,39.25,71.21,75.63,75.07,76.48,89.42,83,60.49,71.84,79.78,79.08,67.01,92.84,80.28,71.64,85.13,85.32,82.44,82.6,100.52,96.41,78.14,89.8,83.41,89.3,99.26,98.99,110.43,77.88,NA,NA,105.01,115.03,133.4,128.1,100.4,113.08,105.61,104.68,111.4,134.9,140.69,104.23,100.98,127.67,112.74,130.09,149.46,163.17,120.87,148.17,158.75,140.84,141.6,163.52,165.87,115.54,141.48,139.09,139.42,149.33,181.45,182.62,127.98,136.25,122,137.55,145.52,186.28,181.86,118.31,143.91,149.05,150.9,156.38,183.21,182.46,126.44,147.6,150.13,153.55,160.89,177.41,140.31,119.79,144.57,141.54,152.07,158.06,184.84,192.8,131.31,145.75,151.32,147.01,156.3,181.33,181.1,132.23,139.89,148.06,157.85,156.16,182.81,193.24,134.39,153.88,152.69,151.05,157.23,187.69,189.89,134.42,142.65,155.49,156.72,160.43,186.08,196.25,135.94,150.87,151.35,156.39,158.29,194.94,189.09,141.66,146.77,152.67,146.56,157.31,185.73,214.24,138.33,145.34,147.91,153.59,155.14,190.37,196.51,132.51,134.43,153.61,158.1,162.22,202.89,213.48,158.54,136.52,149.51,145.56,156.76,197.11,204.69,142.8,148.31,152.21,157.42,142.58,202.17,217.91,142.78,142.66,151.8,150.7,149.33,177.27,213.22,135.53,150.48,136.99,153.03,158.69,195.05,218.22,135.69,145.12,145.3,149.76,153.72,189.71,188.38,119.83,136.66,145.09,149.3,155.62,190.85,216.34,139.91,145.62,147.29,151.5,153.38,201.54,223.22,121.25,137.6,144.98,138.09,154.86,199,227.32,120.99,139.09,151.72,134.08,143.1,181.37,197.22,128.7,127.96,136.45,138.16,124.42,184.1,196.01,122.6,128.04,131.17,137.45,137.32,172.4,187.53,122.15,139.16,145.47,152.47,67.03,150.12,157.91,111.28,130,134.84,139.61,146.5,171.12,192.94,119.76,131.47,135.31,137.37,144.64,175.2,186.22,133.02,128.82,142.91,129.95,145.88,180.41,186.82,117.37,148.57,157.01,158.04,120.58,48.6,118.06,102.8,128.41,134.66,140.11,158.39,96.5,145.08,105.6,127.79,125.29,125.92,126.23,126.3,159.74,108.5,114.06,121.04,124.66,128.81,151.69,165.69,117.64,127.35,118.84,120.61,122.1,155.03,174.8,109.44,108.03,117.58,119.29,125.97,156.87,168.63,100.77,113.75,118.07,125.76,123.98,152.4,164.85,111.48,117.91,125.69,122.9,123.99,156.5,175.81,136.72,112.48,125.71,126.26,111.48,154.5,188.41,120.2,118.59,136.07,148.48,144.26,159,192.27,137.06,127.1,127.55,143.05,145.75,178.37,211.33,134.71,132.45,138.27,145.93,152.55,NA,219.34,143.97,134.4,123.97,149.33,139.57,190.69,223.62,149.96,146.79,144.87,150.83,146.48,218.31,236.3,140.81,152.56,159.31,149.19,174.28,204.6,215.03,124.66,161.86,165.95,170.41,167.67,216.31,225.99,168.11,161.21,159.57,166.36,170.07,221.45,264.07,163.62,156.37,162.2,159.49,162.17,214.99,211.55,169.6,155.5,166.17,167.02,171.95,226.47,271.77,168.19,145.16,155.95,186.66,181,232.26,255.31,154.1,160.83,184.84,156.33,183.07,231.48,266.94,167.8,167.6,166.75,176.91,188.14,241.57,264.64,169.22,175.52,180.05,187.58,198.53,240.97,264.08,204.5,152.24,182.81,183.1,190.56,243.52,272.09,159.84,176.2,191.41,189.36,196.53,245.64,260.04,172.29,182.7,192.09,193.65,207.56,258.67,277.17,145.35,190.38,184.54,196.18,208.83,261.21,286,177.57,189.22,189.43,196.56,202.31,236.08,251.62,204.51,162.93,187.14,185.54,187.26,244.98,276.19,174.07,187.19,195.06,194.82,208.87,270.11,299.24,175.88,177.65,190.64,198.71,204.46,258.46,293.67,172.05,175.29,195.07,198.72,205.16,248.71,270.13,168.57,186.37,179.63,187.71,198.91,259.03,277.03,175.22,182.24,183.22,186.32,201.14,242.66,250.34,166.93,177.8,180.65,198.4,213.88,274.62,346.72,192.07,230.45,224.37,210.2,218.03,313.12,283.47,167.07,188.07,185.15,178.66,275.79,349.75,701.69,209.74,157.68,180.94,181.66,189.95,251.28,323.52,228.35,177.81,189.16,184.46,189.24,251.06,301.38,231.05,175.51
